customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,payment_method,internet_service,online_security,tech_support,paperless_billing,monthly_charges,total_charges,churn
CUST-13733,Male,0,No,No,30,Two year,Credit card,DSL,Yes,Yes,Yes,18.0,583.24,No
CUST-13734,Female,0,No,No,26,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,78.29,1872.56,No
CUST-13735,Female,1,Yes,No,30,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,53.01,1601.67,No
CUST-13736,Male,1,Yes,No,0,Two year,Bank transfer,Fiber optic,No,No internet service,Yes,75.3,20.0,No
CUST-13737,Male,1,Yes,No,2,Month-to-month,Mailed check,No,No,No internet service,Yes,107.84,242.22,No
CUST-13738,Male,0,Yes,No,9,One year,Electronic check,Fiber optic,No,Yes,No,88.37,773.22,No
CUST-13739,Female,0,Yes,Yes,1,Two year,Electronic check,Fiber optic,Yes,No internet service,Yes,64.72,83.25,No
CUST-13740,Male,0,No,Yes,72,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,Yes,54.32,4091.8,No
CUST-13741,Female,0,No,No,20,One year,Mailed check,Fiber optic,No,No,Yes,37.45,805.95,No
CUST-13742,Male,0,No,No,16,Month-to-month,Electronic check,No,No internet service,No,Yes,24.81,411.06,No
CUST-13743,Male,0,No,No,36,One year,Electronic check,Fiber optic,No,No,No,39.36,1339.45,Yes
CUST-13744,Male,0,No,Yes,72,Month-to-month,Mailed check,No,No,No,Yes,88.15,6487.52,No
CUST-13745,Male,0,No,No,72,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,57.17,3956.23,Yes
CUST-13746,Female,0,No,No,37,One year,Credit card,DSL,No internet service,No internet service,Yes,18.0,710.54,No
CUST-13747,Female,0,No,No,11,Month-to-month,Electronic check,DSL,No,Yes,No,46.77,544.41,Yes
CUST-13748,Male,1,No,Yes,1,Two year,Electronic check,Fiber optic,No,Yes,Yes,101.09,125.23,Yes
CUST-13749,Female,0,No,Yes,2,Month-to-month,Electronic check,Fiber optic,No,No,Yes,54.67,121.93,No
CUST-13750,Male,0,Yes,Yes,0,One year,Electronic check,DSL,Yes,Yes,No,21.62,20.0,Yes
CUST-13751,Male,0,No,Yes,0,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,74.38,20.0,No
CUST-13752,Male,0,No,No,66,Two year,Electronic check,DSL,No internet service,No,Yes,70.0,4829.8,No
CUST-13753,Male,0,No,Yes,62,Month-to-month,Electronic check,Fiber optic,Yes,No,No,44.8,2825.9,Yes
CUST-13754,Female,0,Yes,No,26,Month-to-month,Credit card,No,No internet service,No internet service,No,74.64,1773.74,Yes
CUST-13755,Male,0,Yes,No,31,One year,Electronic check,DSL,No,Yes,No,73.64,2170.24,No
CUST-13756,Male,0,No,No,17,Two year,Electronic check,DSL,No,Yes,Yes,66.65,1165.1,No
CUST-13757,Female,1,No,No,6,Two year,Electronic check,Fiber optic,No,No internet service,Yes,104.6,648.96,No
CUST-13758,Male,0,Yes,No,58,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,72.89,3848.82,No
CUST-13759,Male,0,No,No,7,One year,Bank transfer,Fiber optic,Yes,No internet service,No,62.97,442.19,No
CUST-13760,Male,0,No,Yes,32,Month-to-month,Credit card,Fiber optic,No,No internet service,Yes,68.93,2267.79,No
CUST-13761,Female,1,Yes,Yes,6,One year,Bank transfer,No,Yes,No,No,71.59,428.43,No
CUST-13762,Male,0,No,Yes,48,Month-to-month,Bank transfer,No,No,No,Yes,77.41,3497.92,No
CUST-13763,Female,0,Yes,Yes,25,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No,63.17,1609.57,No
CUST-13764,Male,1,No,No,24,Two year,Bank transfer,Fiber optic,Yes,Yes,No,109.45,2641.44,No
CUST-13765,Male,1,No,No,2,Two year,Electronic check,DSL,No,No,No,34.62,82.58,Yes
CUST-13766,Female,1,No,Yes,13,One year,Mailed check,DSL,No,Yes,No,90.01,1232.12,No
CUST-13767,Male,0,No,No,17,One year,Mailed check,DSL,No internet service,No,No,49.67,841.57,No
CUST-13768,Male,0,Yes,No,8,One year,Electronic check,DSL,No,Yes,Yes,65.87,562.04,No
CUST-13769,Female,1,No,No,51,Month-to-month,Electronic check,No,No,No,Yes,99.34,4876.63,Yes
CUST-13770,Female,0,No,Yes,43,One year,Bank transfer,No,No internet service,No internet service,No,83.7,3461.84,No
CUST-13771,Female,0,No,Yes,16,One year,Electronic check,No,No,No internet service,No,67.59,1013.1,No
CUST-13772,Female,0,Yes,No,9,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,62.25,591.28,No
CUST-13773,Female,0,Yes,Yes,38,Two year,Electronic check,Fiber optic,No,Yes,No,30.58,1066.55,No
CUST-13774,Male,1,No,No,5,Two year,Mailed check,Fiber optic,No,No,No,105.24,516.44,Yes
CUST-13775,Female,0,No,No,1,Two year,Electronic check,No,No,No,Yes,68.61,82.5,No
CUST-13776,Male,0,Yes,No,1,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,79.98,100.52,No
CUST-13777,Male,1,No,No,0,One year,Bank transfer,DSL,No,Yes,No,105.78,20.0,No
CUST-13778,Male,0,No,Yes,16,Two year,Credit card,Fiber optic,Yes,Yes,No,55.85,866.27,No
CUST-13779,Female,0,No,No,7,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,31.39,240.9,No
CUST-13780,Female,0,No,Yes,28,Two year,Bank transfer,Fiber optic,Yes,No internet service,No,44.18,1179.43,No
CUST-13781,Male,0,No,No,25,Two year,Credit card,Fiber optic,No,No,Yes,30.77,748.55,No
CUST-13782,Female,0,No,Yes,18,One year,Electronic check,Fiber optic,No,No internet service,No,116.23,2156.2,No
CUST-13783,Female,0,Yes,No,10,Two year,Electronic check,DSL,Yes,Yes,No,51.11,536.66,No
CUST-13784,Female,0,No,Yes,45,Month-to-month,Mailed check,DSL,No internet service,Yes,No,18.0,843.03,No
CUST-13785,Female,0,No,No,29,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,Yes,22.84,627.33,No
CUST-13786,Male,0,No,No,7,Month-to-month,Credit card,DSL,No,No,Yes,120.0,792.72,Yes
CUST-13787,Male,0,No,No,16,One year,Mailed check,DSL,No,No,No,73.46,1131.29,No
CUST-13788,Female,0,Yes,Yes,4,Month-to-month,Mailed check,No,No,No,Yes,91.84,356.32,Yes
CUST-13789,Male,0,Yes,No,9,One year,Bank transfer,No,No,No,Yes,26.48,253.12,No
CUST-13790,Female,0,No,No,72,Month-to-month,Credit card,DSL,Yes,No internet service,No,97.24,6878.77,No
CUST-13791,Female,0,Yes,No,6,Two year,Electronic check,DSL,No,No,Yes,26.73,172.7,No
CUST-13792,Male,0,No,No,28,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,57.68,1573.99,No
CUST-13793,Male,0,Yes,No,6,One year,Electronic check,No,Yes,No internet service,Yes,73.84,425.34,No
CUST-13794,Male,1,Yes,Yes,66,One year,Bank transfer,Fiber optic,Yes,No,No,65.59,4356.86,No
CUST-13795,Female,0,Yes,No,8,Two year,Bank transfer,Fiber optic,No,No,Yes,70.8,552.26,Yes
CUST-13796,Male,0,No,No,10,Month-to-month,Credit card,DSL,No internet service,No internet service,No,41.49,441.78,No
CUST-13797,Female,0,No,No,21,Two year,Mailed check,Fiber optic,No internet service,No internet service,Yes,58.46,1266.87,No
CUST-13798,Male,1,No,No,21,Month-to-month,Electronic check,Fiber optic,No,Yes,No,32.52,695.19,Yes
CUST-13799,Male,0,No,No,20,Month-to-month,Credit card,DSL,No,No,No,106.92,2085.36,No
CUST-13800,Female,0,Yes,No,20,One year,Credit card,Fiber optic,No,No internet service,No,61.45,1164.22,No
CUST-13801,Female,0,Yes,Yes,8,One year,Electronic check,Fiber optic,No,Yes,Yes,33.46,298.56,Yes
CUST-13802,Female,0,No,No,13,Month-to-month,Electronic check,No,Yes,No,Yes,118.08,1607.88,No
CUST-13803,Female,0,No,Yes,21,One year,Electronic check,Fiber optic,No,No,No,50.79,1100.27,No
CUST-13804,Female,0,Yes,No,26,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,87.73,2387.05,No
CUST-13805,Female,0,No,No,7,Month-to-month,Credit card,DSL,No,No,Yes,49.65,379.67,Yes
CUST-13806,Female,0,No,No,29,Month-to-month,Electronic check,DSL,No internet service,No internet service,No,67.42,1932.81,Yes
CUST-13807,Female,0,Yes,No,61,Two year,Bank transfer,No,No internet service,No,Yes,85.43,4874.07,No
CUST-13808,Male,0,Yes,No,34,One year,Mailed check,Fiber optic,No,No,Yes,58.58,1873.46,No
CUST-13809,Female,0,No,Yes,2,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,80.71,177.32,No
CUST-13810,Female,0,Yes,Yes,15,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,99.44,1524.65,Yes
CUST-13811,Male,0,Yes,No,13,Month-to-month,Mailed check,No,No,No,No,36.83,479.96,Yes
CUST-13812,Female,0,No,Yes,9,Two year,Credit card,DSL,No internet service,No,Yes,18.0,175.61,No
CUST-13813,Male,1,Yes,Yes,16,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No,52.27,781.83,No
CUST-13814,Male,0,No,No,13,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,91.88,1234.53,Yes
CUST-13815,Female,1,Yes,Yes,0,Month-to-month,Electronic check,DSL,Yes,No,No,49.61,20.0,No
CUST-13816,Male,0,No,Yes,6,One year,Electronic check,No,No internet service,Yes,No,99.98,640.75,No
CUST-13817,Female,1,No,Yes,5,Month-to-month,Electronic check,No,No internet service,No,No,82.64,402.68,No
CUST-13818,Male,0,Yes,No,10,Month-to-month,Electronic check,DSL,No,Yes,No,84.62,875.8,No
CUST-13819,Male,0,Yes,Yes,4,One year,Bank transfer,Fiber optic,No,No,Yes,61.1,267.3,Yes
CUST-13820,Male,0,No,No,1,Month-to-month,Mailed check,DSL,No,No,No,45.85,67.19,Yes
CUST-13821,Female,0,No,Yes,5,One year,Electronic check,Fiber optic,Yes,Yes,No,58.93,308.22,Yes
CUST-13822,Female,0,No,No,46,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,65.48,2912.79,No
CUST-13823,Male,0,Yes,No,38,Month-to-month,Electronic check,Fiber optic,No,Yes,No,64.7,2268.54,Yes
CUST-13824,Male,0,No,No,14,Month-to-month,Credit card,DSL,Yes,Yes,Yes,67.96,995.43,No
CUST-13825,Female,0,No,No,50,One year,Mailed check,Fiber optic,Yes,No,Yes,55.57,2694.48,No
CUST-13826,Female,0,No,No,6,Month-to-month,Mailed check,DSL,No internet service,No,No,53.35,355.58,Yes
CUST-13827,Male,0,No,No,21,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,98.51,1974.58,No
CUST-13828,Male,0,Yes,No,3,Month-to-month,Mailed check,DSL,No internet service,No,Yes,37.19,127.74,No
CUST-13829,Female,0,No,No,43,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,59.11,2466.34,Yes
CUST-13830,Female,0,Yes,No,3,Month-to-month,Credit card,No,No,Yes,No,110.88,343.21,No
CUST-13831,Female,0,Yes,No,0,One year,Mailed check,DSL,No,No,No,60.89,20.0,No
CUST-13832,Female,1,No,No,7,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,91.27,621.24,No
CUST-13833,Female,0,No,Yes,55,Month-to-month,Mailed check,Fiber optic,No,Yes,No,48.95,2629.0,No
CUST-13834,Male,0,Yes,No,3,Month-to-month,Bank transfer,No,No,Yes,Yes,34.55,125.27,No
CUST-13835,Female,0,No,No,9,Month-to-month,Credit card,Fiber optic,No,Yes,No,118.88,1102.42,No
CUST-13836,Male,0,Yes,No,9,Month-to-month,Mailed check,DSL,No internet service,Yes,No,34.83,310.8,Yes
CUST-13837,Female,0,No,No,38,Month-to-month,Electronic check,DSL,No,Yes,Yes,65.36,2453.3,No
CUST-13838,Male,0,No,Yes,13,Month-to-month,Bank transfer,No,No,Yes,No,111.47,1437.73,No
CUST-13839,Female,0,Yes,No,22,Two year,Credit card,No,Yes,No,Yes,30.64,684.39,Yes
CUST-13840,Female,0,Yes,No,12,One year,Credit card,Fiber optic,No,No internet service,No,84.49,980.34,Yes
CUST-13841,Male,0,Yes,Yes,19,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,80.84,1567.83,No
CUST-13842,Male,0,Yes,No,1,One year,Electronic check,Fiber optic,No internet service,No,No,65.27,81.49,No
CUST-13843,Female,0,Yes,No,11,Two year,Bank transfer,Fiber optic,Yes,No internet service,Yes,118.66,1259.13,No
CUST-13844,Female,0,No,Yes,46,Month-to-month,Electronic check,DSL,No internet service,No,Yes,73.1,3143.03,No
CUST-13845,Female,1,Yes,Yes,28,Month-to-month,Mailed check,No,Yes,No,Yes,68.58,1794.46,Yes
CUST-13846,Female,0,No,Yes,72,Two year,Mailed check,DSL,Yes,Yes,Yes,39.87,2983.05,No
CUST-13847,Female,0,Yes,No,37,One year,Credit card,Fiber optic,Yes,Yes,No,63.28,2265.59,No
CUST-13848,Male,0,No,No,14,One year,Electronic check,Fiber optic,No internet service,Yes,Yes,83.34,1202.31,No
CUST-13849,Male,0,Yes,Yes,27,One year,Bank transfer,Fiber optic,No,Yes,Yes,90.58,2499.36,Yes
CUST-13850,Female,0,Yes,No,35,Month-to-month,Electronic check,DSL,Yes,Yes,No,86.58,3006.74,No
CUST-13851,Male,0,No,Yes,7,One year,Bank transfer,Fiber optic,No,Yes,Yes,18.0,149.01,No
CUST-13852,Male,0,Yes,No,1,One year,Electronic check,Fiber optic,No internet service,No,Yes,63.84,77.46,No
CUST-13853,Male,0,No,Yes,12,Month-to-month,Credit card,DSL,No internet service,No,No,41.31,478.17,No
CUST-13854,Female,0,No,No,3,One year,Bank transfer,No,No,No,Yes,21.2,85.39,Yes
CUST-13855,Male,0,No,No,7,Two year,Electronic check,No,Yes,No,Yes,47.26,364.22,Yes
CUST-13856,Female,0,Yes,No,70,One year,Electronic check,Fiber optic,No internet service,No,Yes,52.06,3579.1,No
CUST-13857,Male,0,Yes,Yes,45,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,Yes,36.34,1661.83,No
CUST-13858,Female,0,No,Yes,21,One year,Electronic check,Fiber optic,No internet service,No,No,65.7,1294.04,No
CUST-13859,Male,0,No,No,12,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No,87.13,1066.31,No
CUST-13860,Female,0,Yes,Yes,7,Two year,Bank transfer,No,No,No internet service,Yes,79.65,576.1,No
CUST-13861,Female,1,Yes,No,20,One year,Bank transfer,Fiber optic,No internet service,No,No,51.94,972.0,No
CUST-13862,Male,0,Yes,No,18,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,89.94,1667.19,No
CUST-13863,Female,0,No,No,36,Month-to-month,Mailed check,DSL,No internet service,Yes,Yes,46.0,1518.74,No
CUST-13864,Female,0,Yes,No,63,One year,Bank transfer,Fiber optic,No,No,No,112.33,7429.4,No
CUST-13865,Female,1,No,No,9,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,71.21,689.67,Yes
CUST-13866,Female,0,Yes,No,5,Month-to-month,Credit card,Fiber optic,No,No,Yes,90.98,483.1,Yes
CUST-13867,Female,0,Yes,No,12,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,51.05,616.09,Yes
CUST-13868,Female,0,Yes,No,13,Two year,Credit card,DSL,Yes,No internet service,Yes,57.88,730.84,No
CUST-13869,Female,0,No,No,0,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,68.01,20.0,No
CUST-13870,Female,0,Yes,Yes,47,One year,Electronic check,No,No,No internet service,No,61.48,2665.3,No
CUST-13871,Male,0,Yes,No,72,Month-to-month,Mailed check,Fiber optic,No,No,Yes,53.38,3897.1,No
CUST-13872,Male,0,Yes,Yes,61,Month-to-month,Credit card,Fiber optic,Yes,No,No,25.41,1638.41,Yes
CUST-13873,Female,0,Yes,No,47,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,47.0,2087.24,No
CUST-13874,Female,0,Yes,Yes,72,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,31.85,2420.21,No
CUST-13875,Male,0,No,No,57,Two year,Bank transfer,DSL,No internet service,No internet service,No,18.0,1013.12,No
CUST-13876,Male,0,No,No,27,Two year,Mailed check,DSL,Yes,No,No,70.88,1782.62,No
CUST-13877,Male,0,Yes,No,4,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,42.02,190.74,No
CUST-13878,Female,0,No,No,4,Month-to-month,Electronic check,DSL,No,No internet service,Yes,101.81,437.22,No
CUST-13879,Male,0,Yes,Yes,1,Two year,Mailed check,Fiber optic,No internet service,No,No,43.52,61.37,No
CUST-13880,Female,0,Yes,No,12,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,38.83,506.95,No
CUST-13881,Female,0,No,No,39,Month-to-month,Electronic check,DSL,No internet service,Yes,Yes,95.92,3687.76,No
CUST-13882,Male,0,No,No,16,Month-to-month,Bank transfer,DSL,No,No internet service,No,82.35,1212.19,No
CUST-13883,Female,0,No,No,10,One year,Bank transfer,No,Yes,No internet service,No,94.51,919.45,No
CUST-13884,Female,0,Yes,No,2,Month-to-month,Credit card,No,Yes,No internet service,No,57.34,136.39,Yes
CUST-13885,Female,0,Yes,No,1,One year,Electronic check,Fiber optic,No,No,No,18.0,36.74,Yes
CUST-13886,Female,0,No,No,12,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,83.51,941.7,No
CUST-13887,Male,0,No,Yes,2,Month-to-month,Mailed check,DSL,No,Yes,Yes,92.06,202.66,Yes
CUST-13888,Male,0,Yes,No,2,Month-to-month,Electronic check,DSL,No,Yes,Yes,56.24,126.28,Yes
CUST-13889,Female,0,No,No,12,Two year,Mailed check,No,No,No,Yes,113.0,1365.21,No
CUST-13890,Female,0,No,Yes,16,Two year,Electronic check,No,No,No,No,81.21,1250.9,No
CUST-13891,Male,0,Yes,No,4,One year,Mailed check,Fiber optic,Yes,No,No,65.4,285.7,Yes
CUST-13892,Female,0,No,Yes,27,Month-to-month,Mailed check,DSL,No,No,No,83.01,2178.88,No
CUST-13893,Male,0,No,Yes,13,Month-to-month,Credit card,Fiber optic,No,Yes,No,38.64,546.4,No
CUST-13894,Female,1,Yes,No,2,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,68.61,151.21,Yes
CUST-13895,Female,0,No,No,24,Month-to-month,Electronic check,No,No,Yes,No,24.96,572.3,Yes
CUST-13896,Male,0,Yes,Yes,10,Two year,Credit card,Fiber optic,Yes,Yes,No,70.17,718.38,No
CUST-13897,Male,0,Yes,No,1,Month-to-month,Credit card,DSL,No,No,Yes,70.41,91.06,No
CUST-13898,Male,0,No,No,70,One year,Bank transfer,DSL,No,Yes,Yes,71.3,4769.84,No
CUST-13899,Male,0,No,Yes,20,Month-to-month,Electronic check,DSL,No internet service,Yes,Yes,60.41,1242.56,No
CUST-13900,Female,0,No,No,15,One year,Electronic check,DSL,No,No,No,36.15,535.8,No
CUST-13901,Male,0,No,No,47,One year,Bank transfer,DSL,Yes,No internet service,Yes,120.0,5178.19,No
CUST-13902,Female,0,No,No,66,Month-to-month,Mailed check,Fiber optic,No,Yes,No,36.39,2211.54,Yes
CUST-13903,Male,0,No,Yes,5,Month-to-month,Electronic check,DSL,No,No internet service,No,30.77,169.46,Yes
CUST-13904,Male,0,Yes,No,39,Month-to-month,Mailed check,No,No,No internet service,No,62.13,2558.27,No
CUST-13905,Female,0,No,Yes,42,Two year,Electronic check,Fiber optic,No,No,Yes,61.14,2535.97,No
CUST-13906,Male,0,No,Yes,1,Month-to-month,Credit card,No,Yes,No,No,70.97,89.54,No
CUST-13907,Male,1,Yes,No,29,Month-to-month,Credit card,DSL,Yes,Yes,Yes,86.92,2614.86,No
CUST-13908,Male,0,No,Yes,1,Two year,Mailed check,No,No,No internet service,No,35.86,57.37,No
CUST-13909,Male,0,No,Yes,21,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,104.42,2051.41,No
CUST-13910,Female,0,No,No,26,Month-to-month,Mailed check,DSL,Yes,No,No,55.12,1338.19,No
CUST-13911,Female,0,Yes,No,10,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,18.13,201.73,No
CUST-13912,Male,0,No,Yes,51,Month-to-month,Electronic check,DSL,No internet service,No,Yes,78.51,3991.03,Yes
CUST-13913,Male,1,Yes,No,38,Month-to-month,Bank transfer,DSL,No,No,No,60.16,2196.02,No
CUST-13914,Male,0,Yes,Yes,62,Two year,Electronic check,Fiber optic,No,No,Yes,69.53,4478.85,No
CUST-13915,Female,1,No,No,9,Month-to-month,Mailed check,Fiber optic,Yes,No,No,90.9,822.88,No
CUST-13916,Female,0,No,Yes,0,Month-to-month,Electronic check,No,No,No,No,103.09,20.0,No
CUST-13917,Female,0,Yes,No,40,Month-to-month,Mailed check,No,Yes,No,Yes,38.16,1482.93,No
CUST-13918,Female,1,Yes,No,6,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,Yes,18.0,131.42,No
CUST-13919,Male,0,No,Yes,15,Month-to-month,Mailed check,No,No,No,Yes,54.25,754.65,No
CUST-13920,Male,0,No,No,40,Month-to-month,Mailed check,DSL,No internet service,No,Yes,47.29,1960.2,No
CUST-13921,Male,0,No,No,5,Month-to-month,Credit card,DSL,No internet service,Yes,No,57.94,322.08,No
CUST-13922,Female,1,No,No,8,Month-to-month,Mailed check,DSL,No,No,Yes,18.1,158.28,No
CUST-13923,Male,0,Yes,No,13,Month-to-month,Mailed check,DSL,Yes,No,No,52.85,667.69,Yes
CUST-13924,Female,1,Yes,No,7,Month-to-month,Credit card,Fiber optic,No,No,No,41.95,291.59,No
CUST-13925,Female,0,Yes,No,14,Month-to-month,Bank transfer,No,No internet service,Yes,No,34.09,452.4,No
CUST-13926,Male,0,Yes,No,0,Month-to-month,Mailed check,DSL,No,Yes,Yes,18.0,20.0,No
CUST-13927,Male,0,Yes,No,5,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No,51.69,259.23,No
CUST-13928,Male,0,Yes,No,42,One year,Credit card,DSL,No internet service,No,No,99.59,4345.94,No
CUST-13929,Female,1,No,No,12,One year,Bank transfer,Fiber optic,No,No,No,54.04,647.96,No
CUST-13930,Female,0,Yes,No,24,One year,Electronic check,DSL,No,No,No,18.0,471.84,No
CUST-13931,Male,0,No,No,6,Two year,Electronic check,Fiber optic,No,No,Yes,113.62,733.74,No
CUST-13932,Male,0,No,No,25,Two year,Mailed check,DSL,No,Yes,No,18.0,479.04,No
CUST-13933,Female,0,No,Yes,72,Month-to-month,Electronic check,No,Yes,No,Yes,61.64,4307.02,No
CUST-13934,Male,0,No,No,21,Month-to-month,Bank transfer,DSL,Yes,Yes,Yes,46.0,956.4,No
CUST-13935,Female,1,No,No,23,Two year,Electronic check,DSL,Yes,Yes,No,45.84,1119.22,No
CUST-13936,Female,1,Yes,No,2,Month-to-month,Mailed check,No,Yes,No,Yes,48.05,116.98,No
CUST-13937,Male,0,Yes,No,12,One year,Electronic check,Fiber optic,Yes,No,Yes,81.51,959.09,No
CUST-13938,Male,1,Yes,No,47,Two year,Mailed check,Fiber optic,No internet service,No,Yes,61.82,3010.89,No
CUST-13939,Male,1,Yes,No,43,One year,Electronic check,No,No,No,Yes,90.83,3694.37,No
CUST-13940,Male,0,No,No,17,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,120.0,2142.67,Yes
CUST-13941,Female,0,No,No,56,One year,Credit card,DSL,No,No internet service,No,85.95,4526.95,No
CUST-13942,Female,1,No,Yes,3,Month-to-month,Credit card,Fiber optic,No,No internet service,No,84.19,275.08,Yes
CUST-13943,Female,0,Yes,No,25,Two year,Electronic check,Fiber optic,Yes,Yes,Yes,55.6,1405.97,No
CUST-13944,Male,1,No,No,6,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,90.17,554.49,No
CUST-13945,Female,0,Yes,No,24,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,71.82,1692.35,No
CUST-13946,Male,0,No,No,2,One year,Credit card,No,Yes,No,Yes,47.93,114.29,No
CUST-13947,Male,0,Yes,No,69,Month-to-month,Credit card,DSL,Yes,No,Yes,65.28,4541.76,No
CUST-13948,Male,0,Yes,Yes,37,Month-to-month,Electronic check,DSL,No internet service,Yes,No,50.88,1893.16,No
CUST-13949,Male,0,Yes,No,5,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,86.0,424.84,No
CUST-13950,Male,0,No,Yes,24,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,22.02,517.17,Yes
CUST-13951,Male,0,Yes,No,34,Two year,Electronic check,Fiber optic,No internet service,No,Yes,62.76,2148.22,No
CUST-13952,Female,0,Yes,Yes,5,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,88.91,430.26,No
